0.35295 0.644052 0.14705 0.852732
0.84145 0.847808 0.357567 0.351254
0.352866 0.651044 0.150443 0.849508
0.142021 0.845919 0.349449 0.354147
0.661413 0.853413 0.851674 0.863755
0.347994 0.65734 0.148008 0.854047
0.839037 0.846374 0.343916 0.345294
0.347014 0.654056 0.158199 0.85513
0.63792 0.837405 0.845485 0.841559
0.848154 0.836048 0.337151 0.349126
0.849352 0.846128 0.340459 0.351531
0.85223 0.85859 0.350273 0.356212
0.155043 0.845175 0.350984 0.34273
0.6602 0.848201 0.858339 0.84543
0.853079 0.848563 0.348742 0.360372
0.342546 0.635678 0.152951 0.848044
0.148231 0.85611 0.346998 0.343923
0.346278 0.652164 0.140884 0.84414
0.648073 0.854178 0.858485 0.841463
0.347048 0.654416 0.149689 0.860833
0.154077 0.854371 0.34953 0.351398
0.846007 0.849219 0.351001 0.345168
0.350186 0.654266 0.167279 0.862219
0.153495 0.847798 0.355395 0.351792
0.154942 0.842412 0.348342 0.349871
0.34193 0.650143 0.151662 0.850817
0.148588 0.847157 0.36615 0.343983
0.659241 0.841222 0.839584 0.859595
0.145823 0.852141 0.346008 0.351433
0.148877 0.84994 0.351907 0.355188
0.643518 0.847752 0.857593 0.853013
0.144789 0.852281 0.357501 0.341248
0.8395 0.84719 0.349653 0.344957
0.836781 0.859636 0.347919 0.344664
0.853939 0.861419 0.360442 0.345622
0.349597 0.642452 0.155678 0.851789
0.639253 0.850418 0.851639 0.845048
0.649657 0.848768 0.842282 0.856209
0.848322 0.852361 0.348588 0.341973
0.135011 0.838008 0.350365 0.350878
0.846522 0.849869 0.35443 0.353464
0.138328 0.842297 0.3489 0.349064
0.13967 0.848058 0.348531 0.339821
0.150124 0.849238 0.334577 0.349598
0.642365 0.847392 0.851092 0.860131
0.657061 0.852168 0.841141 0.855806
0.345906 0.645207 0.145955 0.856927
0.359256 0.648929 0.149093 0.857516
0.650369 0.845756 0.855349 0.859166
0.153814 0.862006 0.347475 0.346051
0.147254 0.843877 0.348704 0.34494
0.8487 0.851184 0.350144 0.356028
0.352839 0.652716 0.159442 0.846887
0.359701 0.651218 0.14184 0.847733
0.34695 0.65453 0.147468 0.84279
0.336734 0.640795 0.142822 0.862326
0.137941 0.850553 0.347189 0.346241
0.854941 0.843411 0.35735 0.350445
0.161696 0.854241 0.350869 0.356095
0.647693 0.855372 0.845865 0.848068
0.145644 0.84742 0.349048 0.355097
0.849419 0.848297 0.357308 0.352084
0.357597 0.657048 0.147526 0.848766
0.147517 0.852054 0.351812 0.34749
0.863915 0.849001 0.346236 0.348383
0.351624 0.641843 0.156244 0.84682
0.650394 0.839098 0.849765 0.850344
0.346137 0.65139 0.159184 0.850325
0.654218 0.847709 0.855461 0.842668
0.851475 0.853752 0.358581 0.353257
0.343873 0.65289 0.154855 0.84206
0.15381 0.842019 0.349665 0.352051
0.147595 0.848492 0.360795 0.350778
0.35871 0.656183 0.154603 0.845588
0.147287 0.850385 0.359799 0.347954
0.155701 0.843139 0.352695 0.351358
0.650356 0.844837 0.847372 0.849638
0.646152 0.84842 0.868918 0.845299
0.85713 0.856827 0.344232 0.350008
0.357166 0.644127 0.157394 0.864259
0.163086 0.843146 0.34177 0.355122
0.14741 0.857657 0.352198 0.357878
0.64368 0.840057 0.846481 0.858951
0.349759 0.646746 0.144764 0.834484
0.14209 0.838444 0.353169 0.353088
0.357275 0.650871 0.149991 0.852089
0.848667 0.840033 0.355516 0.347769
0.850636 0.84066 0.354351 0.342218
0.854768 0.848093 0.354946 0.345809
0.343008 0.659677 0.143931 0.848267
0.356084 0.653129 0.157098 0.860436
0.143521 0.856395 0.345822 0.349907
0.644377 0.846056 0.84157 0.845379
0.340466 0.660873 0.148906 0.850954
0.144946 0.849944 0.357377 0.340623
0.154319 0.844474 0.353962 0.346543
0.643771 0.853565 0.837535 0.848851
0.152776 0.845163 0.35258 0.358488
0.656361 0.857832 0.848683 0.846379
0.844462 0.864871 0.355329 0.346115
0.342175 0.642169 0.149256 0.851356
0.641702 0.84857 0.840001 0.850912
0.647415 0.857478 0.840242 0.844747
0.346469 0.640363 0.152805 0.853363
0.345663 0.647614 0.161342 0.856643
0.357199 0.655466 0.144822 0.848857
0.847845 0.852063 0.345767 0.346476
0.851313 0.846239 0.357843 0.341882
0.146771 0.869209 0.34944 0.344116
0.151709 0.85617 0.341692 0.335679
0.356065 0.641406 0.154933 0.851541
0.153243 0.851935 0.351047 0.348603
0.353644 0.653712 0.157816 0.848249
0.851905 0.854973 0.339446 0.351069
0.146346 0.856548 0.342485 0.354064
0.849147 0.83788 0.344969 0.354812
0.645233 0.861051 0.872095 0.859426
0.648441 0.854457 0.847505 0.849593
0.653021 0.849972 0.845596 0.851347
0.147639 0.851373 0.348434 0.351783
0.652362 0.848385 0.86093 0.844957
0.649052 0.846148 0.859364 0.849791
0.335087 0.647016 0.143405 0.846237
0.346542 0.641337 0.147129 0.847291
0.843913 0.847731 0.353104 0.359516
0.650677 0.862563 0.859437 0.85481
0.851533 0.856426 0.355582 0.349691
0.346167 0.644269 0.162865 0.851669
0.360012 0.642323 0.144279 0.845451
0.653336 0.847651 0.856513 0.855667
0.646613 0.851715 0.850131 0.854399
0.652578 0.844839 0.841977 0.842149
0.858823 0.849552 0.351766 0.356685
0.359066 0.655324 0.161954 0.848346
0.144388 0.85307 0.348522 0.332953
0.151161 0.853798 0.354011 0.353463
0.355315 0.64451 0.149488 0.847745
0.148392 0.853985 0.345383 0.361641
0.150393 0.846828 0.345426 0.364064
0.350173 0.647711 0.155011 0.856728
0.851285 0.852403 0.348942 0.349346
0.844845 0.847316 0.347247 0.345519
0.640335 0.856571 0.864835 0.859014
0.64542 0.853946 0.866956 0.848972
0.847645 0.848518 0.359192 0.349193
0.155907 0.861443 0.34135 0.35525
0.643465 0.848143 0.855987 0.848984
0.355402 0.648395 0.14808 0.858808
0.344546 0.653673 0.145635 0.853605
0.65878 0.850872 0.852202 0.856991
0.854389 0.854379 0.351941 0.342439
0.849511 0.844644 0.354836 0.357108
0.855257 0.848469 0.347628 0.345656
0.65119 0.862329 0.851195 0.86224
0.852109 0.853073 0.341855 0.349978
0.64726 0.852116 0.848097 0.842455
0.342758 0.660625 0.147284 0.858833
0.35097 0.658108 0.15063 0.853649
0.847781 0.850479 0.338981 0.345907
0.849658 0.854326 0.351071 0.345802
0.658049 0.84538 0.858337 0.846365
0.84684 0.846512 0.358291 0.360517
0.154164 0.845487 0.348863 0.342064
0.357176 0.652277 0.152073 0.850357
0.846963 0.855127 0.360846 0.347272
0.849228 0.848693 0.351165 0.351705
0.151922 0.865562 0.350819 0.347831
0.349191 0.659221 0.143584 0.850643
0.34405 0.649095 0.148172 0.863734
0.659466 0.845712 0.856347 0.852876
0.147772 0.8534 0.351055 0.354048
0.654723 0.854535 0.859811 0.840461
0.161929 0.855461 0.357737 0.351931
0.14622 0.845575 0.343209 0.337135
0.347703 0.646694 0.156064 0.852456
0.349161 0.640127 0.147514 0.860095
0.847777 0.85069 0.364548 0.341891
0.849808 0.84385 0.356318 0.35534
0.855378 0.850972 0.352084 0.353065
0.838285 0.856239 0.352438 0.345523
0.856194 0.851525 0.360888 0.34043
0.341722 0.640785 0.145932 0.842871
0.644671 0.84801 0.850949 0.850659
0.650315 0.839425 0.850743 0.852718
0.161716 0.858629 0.363781 0.35624
0.361921 0.647726 0.143934 0.841
0.345836 0.652571 0.157396 0.838456
0.856919 0.847668 0.361209 0.35896
0.137824 0.853015 0.340644 0.351589
0.843839 0.861442 0.356388 0.364211
0.168352 0.852784 0.345117 0.34369
0.147562 0.854585 0.355255 0.351556
0.850265 0.847057 0.352455 0.343195
0.640771 0.858342 0.848847 0.850203
0.650094 0.853149 0.844831 0.857874
0.646947 0.861096 0.840404 0.848199
0.156355 0.861266 0.347357 0.354636
0.141919 0.853694 0.347822 0.354663
0.847602 0.846365 0.34883 0.338365
0.148136 0.856357 0.342351 0.359637
0.859153 0.842548 0.337909 0.350803
0.146476 0.836069 0.355953 0.342495
0.154186 0.84798 0.341685 0.34483
0.151116 0.845441 0.34514 0.351481
0.349467 0.640899 0.148005 0.850648
0.644871 0.832618 0.845495 0.850611
0.854011 0.843487 0.355728 0.334099
0.153994 0.857894 0.347493 0.359041
0.346484 0.640329 0.139617 0.841513
0.151757 0.847883 0.360876 0.338955
0.653541 0.842429 0.838368 0.840548
0.849949 0.851283 0.344281 0.340369
0.838971 0.847061 0.357475 0.342638
0.356124 0.652322 0.149198 0.850985
0.349418 0.651243 0.147181 0.851177
0.865634 0.853667 0.355496 0.358465
0.150328 0.85309 0.347193 0.360457
0.844824 0.848874 0.362251 0.337694
0.845198 0.852469 0.355691 0.35252
0.656944 0.847173 0.850486 0.85436
0.65666 0.847368 0.853769 0.857092
0.149854 0.842813 0.349993 0.353867
0.642712 0.857537 0.846458 0.856143
0.851183 0.851605 0.349042 0.340245
0.65596 0.849195 0.839241 0.855206
0.360482 0.654071 0.15286 0.852152
0.649357 0.843021 0.846915 0.848879
0.341184 0.655331 0.135546 0.852705
0.152167 0.857727 0.350038 0.35263
0.140396 0.848733 0.350404 0.33982
0.650359 0.86073 0.857562 0.848601
0.846098 0.842822 0.348194 0.3551
0.643972 0.847045 0.842877 0.851479
0.347765 0.645622 0.158373 0.850052
0.160897 0.844803 0.349209 0.347279
0.351649 0.648642 0.14846 0.849078
0.153913 0.856372 0.346249 0.348665
0.656296 0.848265 0.857089 0.8559
0.840704 0.852996 0.355892 0.353922
0.846999 0.844293 0.342732 0.350254
0.858841 0.843026 0.345744 0.349135
0.157615 0.850561 0.346759 0.367691
0.854576 0.849697 0.346351 0.358604
0.344622 0.639114 0.143025 0.846733
0.159139 0.85451 0.350313 0.351087
0.839934 0.849374 0.355244 0.345758
0.853619 0.852028 0.359871 0.354962
0.653917 0.860592 0.844963 0.860378
0.661787 0.845466 0.854443 0.848158
0.852355 0.848623 0.357552 0.352515
0.850386 0.842723 0.339456 0.365728
0.649375 0.859703 0.843003 0.859664
0.847809 0.853512 0.356918 0.353033
0.153713 0.854224 0.350726 0.355945
0.149599 0.848982 0.35682 0.345241
0.154143 0.852637 0.347722 0.342961
0.648544 0.847527 0.853956 0.845166
0.842722 0.853433 0.352449 0.342185
0.643838 0.859076 0.843669 0.850848
0.838184 0.848926 0.355544 0.34937
0.350566 0.648752 0.149406 0.847232
0.853823 0.852126 0.342964 0.349373
0.356146 0.651898 0.1381 0.851377
0.150894 0.857364 0.348404 0.349966
0.846525 0.844826 0.350204 0.349251
0.152277 0.848462 0.3477 0.35594
0.146026 0.844186 0.341143 0.34386
0.850232 0.858799 0.353235 0.348552
0.145505 0.85414 0.350125 0.341047
0.356964 0.656977 0.146011 0.854957
0.156525 0.848631 0.345633 0.356488
0.140575 0.856712 0.342536 0.353267
0.647733 0.849933 0.851679 0.83867
0.853716 0.840566 0.349112 0.352108
0.152783 0.846902 0.360319 0.344685
0.657118 0.848321 0.853797 0.852325
0.149183 0.858542 0.342314 0.343356
0.153374 0.842999 0.359511 0.352116
0.154228 0.853171 0.35698 0.346521
0.642368 0.858484 0.846118 0.852207
0.651108 0.849714 0.850156 0.853392
0.353825 0.646239 0.14474 0.854367
0.848327 0.840868 0.348123 0.343392
0.843363 0.85504 0.348615 0.349921
0.663018 0.842502 0.842023 0.841567
0.65824 0.853198 0.849581 0.835655
0.162343 0.847123 0.344613 0.34703
0.842823 0.841543 0.351223 0.353592
0.344026 0.643232 0.156517 0.859797
0.652432 0.854592 0.841604 0.859011
0.353305 0.650753 0.156546 0.854004
0.853423 0.842234 0.344111 0.350751
0.650791 0.856437 0.850426 0.842786
0.144091 0.848867 0.356194 0.34805
0.858982 0.849188 0.358358 0.354655
0.656453 0.846053 0.850306 0.846272
0.148916 0.854124 0.354609 0.349821
0.16086 0.854434 0.352411 0.358086
0.638762 0.850221 0.842211 0.83964
0.852903 0.854062 0.345903 0.344357
0.844079 0.84825 0.347163 0.348767
0.654053 0.856158 0.847611 0.849
0.352351 0.650613 0.143456 0.843651
0.855487 0.840371 0.348964 0.350802
0.159662 0.849679 0.35898 0.356198
0.346828 0.643467 0.132637 0.841995
0.643923 0.856768 0.854721 0.845328
0.146683 0.848652 0.350129 0.350375
0.1568 0.854713 0.362243 0.352555
0.145213 0.845265 0.350435 0.350581
0.355929 0.650019 0.151421 0.848958
0.862597 0.852411 0.353712 0.353225
0.358956 0.649004 0.157856 0.860531
0.664625 0.858877 0.837729 0.853311
0.341312 0.648106 0.155837 0.840924
