0.833701 0.363417 0.355594 0.143444 0.34895
0.860189 0.349348 0.343762 0.133319 0.358054
0.153005 0.14099 0.347749 0.844004 0.851736
0.655621 0.839652 0.848716 0.150944 0.15864
0.852055 0.649843 0.853327 0.843173 0.155139
0.156666 0.650533 0.836672 0.150971 0.642851
0.145599 0.14597 0.354858 0.848979 0.849631
0.153976 0.652504 0.146118 0.853862 0.345406
0.142944 0.149278 0.35611 0.843161 0.845253
0.151338 0.158697 0.344018 0.84072 0.847032
0.856618 0.346761 0.355826 0.148167 0.34792
0.843181 0.34191 0.351539 0.149958 0.350164
0.147978 0.648763 0.854228 0.149486 0.645159
0.150119 0.651702 0.854815 0.134291 0.645588
0.145519 0.66039 0.855727 0.150641 0.634988
0.653326 0.845223 0.842361 0.152374 0.161356
0.16012 0.65137 0.152066 0.843304 0.35551
0.85162 0.343401 0.349209 0.144705 0.361224
0.645573 0.844822 0.852598 0.14906 0.149734
0.145095 0.648713 0.147746 0.844181 0.355386
0.145298 0.650723 0.151318 0.855729 0.359275
0.850895 0.657099 0.858271 0.161787 0.649467
0.841652 0.657499 0.841843 0.158634 0.661249
0.848896 0.649096 0.851412 0.8662 0.139246
0.656643 0.847619 0.849785 0.146661 0.148922
0.142617 0.142512 0.33935 0.850038 0.844373
0.641344 0.846594 0.850726 0.150563 0.138965
0.841673 0.353027 0.34828 0.157558 0.359994
0.644762 0.847345 0.861358 0.149665 0.14487
0.855576 0.65303 0.84619 0.140755 0.65863
0.849196 0.350492 0.345963 0.152726 0.34886
0.852662 0.660564 0.850849 0.853018 0.144718
0.841188 0.35791 0.360884 0.132641 0.359094
0.856621 0.651947 0.852607 0.156051 0.647331
0.847656 0.337414 0.353047 0.15812 0.352069
0.141875 0.149075 0.349036 0.854218 0.863002
0.844784 0.349656 0.356681 0.152646 0.351355
0.649714 0.862701 0.8436 0.155493 0.145657
0.838298 0.349507 0.348606 0.146376 0.342482
0.152273 0.659053 0.151958 0.845972 0.349567
0.660008 0.834831 0.845796 0.157768 0.137621
0.852838 0.653722 0.847658 0.146935 0.648929
0.83874 0.647491 0.840085 0.150092 0.661974
0.855316 0.650719 0.855111 0.844506 0.159099
0.148736 0.649904 0.848907 0.145628 0.65902
0.158483 0.655105 0.142605 0.852745 0.345324
0.161002 0.64103 0.846324 0.151504 0.656659
0.148653 0.657689 0.841959 0.151538 0.655867
0.651851 0.843962 0.855482 0.141116 0.143771
0.847119 0.349378 0.348148 0.156291 0.347404
0.148979 0.144725 0.34369 0.83915 0.848995
0.133364 0.641656 0.149711 0.848083 0.35883
0.164601 0.649961 0.855375 0.143521 0.658494
0.143956 0.647412 0.83915 0.143296 0.65014
0.858578 0.65186 0.844055 0.144584 0.655459
0.852187 0.651743 0.84491 0.151628 0.659884
0.860088 0.344721 0.348822 0.163485 0.349451
0.845216 0.650865 0.848626 0.852046 0.154602
0.85461 0.643655 0.843033 0.136496 0.638922
0.854477 0.652549 0.846236 0.852726 0.146041
0.854151 0.66017 0.850428 0.146609 0.656595
0.147988 0.149688 0.350112 0.853377 0.846042
0.149337 0.638213 0.855052 0.149324 0.637188
0.155481 0.646071 0.160663 0.851898 0.350232
0.849897 0.653427 0.851912 0.843969 0.143348
0.849636 0.351224 0.344542 0.147237 0.346733
0.840988 0.649341 0.848003 0.145112 0.654548
0.855781 0.355802 0.348532 0.151197 0.33755
0.843956 0.658027 0.841387 0.853767 0.147199
0.850532 0.353928 0.34679 0.150174 0.356324
0.852216 0.648144 0.849399 0.862644 0.130481
0.852837 0.642877 0.849601 0.852611 0.151836
0.851751 0.644534 0.849048 0.844877 0.149023
0.652767 0.844878 0.857264 0.156419 0.15476
0.85189 0.349183 0.349612 0.146822 0.357052
0.142854 0.655397 0.153028 0.843043 0.349196
0.854603 0.345989 0.343116 0.160755 0.35506
0.148829 0.643093 0.848599 0.158508 0.654873
0.157278 0.640236 0.856232 0.144258 0.657647
0.851878 0.644956 0.853543 0.8547 0.145977
0.842191 0.357053 0.346112 0.144934 0.358814
0.859967 0.349367 0.357532 0.157746 0.342448
0.154093 0.648603 0.850092 0.147987 0.644953
0.154896 0.147471 0.353556 0.859517 0.858696
0.668446 0.860879 0.855353 0.159581 0.147013
0.839529 0.340989 0.354822 0.147284 0.336351
0.851215 0.649128 0.857165 0.140236 0.664363
0.8552 0.650344 0.851443 0.140748 0.648332
0.652051 0.857152 0.855241 0.162877 0.149934
0.154428 0.15117 0.352405 0.846053 0.846696
0.856392 0.643269 0.854629 0.159769 0.646844
0.851682 0.651318 0.866274 0.851399 0.141695
0.147072 0.660319 0.853204 0.142626 0.655169
0.653891 0.848838 0.840157 0.158012 0.146006
0.852651 0.353346 0.351024 0.141063 0.352238
0.850286 0.647179 0.842901 0.857532 0.158615
0.840706 0.6449 0.84442 0.152328 0.662811
0.153245 0.656257 0.849549 0.144057 0.658088
0.84324 0.654503 0.838497 0.834639 0.153479
0.847491 0.654303 0.856779 0.143979 0.657266
0.854577 0.648761 0.858192 0.847018 0.151723
0.644214 0.843993 0.832618 0.150289 0.14966
0.839876 0.648317 0.856749 0.855119 0.149753
0.849247 0.362282 0.356099 0.153629 0.365029
0.149526 0.642659 0.856907 0.14731 0.655865
0.150819 0.649031 0.150083 0.847724 0.3473
0.151317 0.153863 0.360069 0.851003 0.85925
0.645252 0.861303 0.845233 0.150651 0.137149
0.840912 0.346239 0.347822 0.145683 0.344971
0.149923 0.642875 0.858723 0.151471 0.661643
0.852028 0.330165 0.34017 0.153711 0.351797
0.652498 0.842932 0.838376 0.147187 0.148489
0.848612 0.650517 0.854355 0.165493 0.649338
0.156987 0.664439 0.156505 0.849733 0.342522
0.144516 0.658745 0.84943 0.153065 0.658589
0.147848 0.658658 0.146814 0.866285 0.35428
0.163672 0.645695 0.851687 0.15056 0.649768
0.151103 0.657625 0.148107 0.854767 0.347619
0.843327 0.343876 0.345344 0.14506 0.342941
0.147167 0.155537 0.352837 0.843942 0.85587
0.656411 0.84449 0.853428 0.141209 0.143251
0.150803 0.655768 0.837586 0.148355 0.635998
0.653046 0.841426 0.842864 0.141688 0.150198
0.853471 0.646011 0.840701 0.146116 0.655805
0.643469 0.854977 0.850257 0.156138 0.135582
0.156036 0.654677 0.139372 0.848406 0.345559
0.841385 0.651605 0.838209 0.846129 0.157862
0.140603 0.145895 0.361274 0.853097 0.847565
0.849811 0.342878 0.357221 0.147253 0.35536
0.852352 0.650205 0.846817 0.846868 0.155434
0.84434 0.654945 0.843932 0.852276 0.144847
0.839905 0.659994 0.842905 0.147722 0.654089
0.838633 0.653216 0.857418 0.142927 0.652119
0.65217 0.853203 0.847876 0.153504 0.148143
0.849515 0.65333 0.860123 0.162813 0.656826
0.157211 0.146757 0.345314 0.858188 0.844563
0.147683 0.645118 0.146407 0.845941 0.357468
0.153822 0.163634 0.351087 0.864888 0.850444
0.150903 0.659059 0.851051 0.149383 0.649674
0.148755 0.661225 0.862298 0.134059 0.645059
0.849821 0.640052 0.850249 0.842862 0.154625
0.853011 0.656678 0.853406 0.852104 0.144454
0.648399 0.845489 0.831623 0.147654 0.144365
0.153002 0.158296 0.350452 0.846852 0.85258
0.150183 0.655002 0.843881 0.144862 0.651627
0.854893 0.657994 0.847046 0.138668 0.65696
0.157522 0.655005 0.153724 0.859441 0.343187
0.151553 0.145737 0.357339 0.84267 0.849365
0.150561 0.654575 0.155109 0.846446 0.349578
0.155247 0.652072 0.851879 0.144885 0.651204
0.658238 0.851039 0.848631 0.156632 0.151596
0.649106 0.849262 0.846099 0.145023 0.151042
0.147333 0.651835 0.84836 0.15403 0.658062
0.151475 0.162264 0.350521 0.85151 0.859652
0.858923 0.637465 0.843014 0.146568 0.642313
0.85107 0.352862 0.351382 0.146328 0.353407
0.841202 0.6476 0.854517 0.85112 0.138698
0.145907 0.65194 0.849826 0.15385 0.637936
0.83605 0.357718 0.352892 0.151055 0.353471
0.144335 0.151822 0.35089 0.85495 0.833451
0.637269 0.849852 0.850031 0.139735 0.152058
0.845378 0.355284 0.355103 0.148406 0.349467
0.144642 0.651462 0.851556 0.160107 0.652772
0.1505 0.640299 0.853183 0.154852 0.654414
0.843438 0.645559 0.845483 0.153467 0.649823
0.143864 0.655506 0.151528 0.853008 0.35579
0.83965 0.65258 0.855747 0.143401 0.658228
0.147257 0.142537 0.34643 0.839769 0.857876
0.843518 0.342436 0.350945 0.151148 0.352976
0.151656 0.645229 0.134702 0.8515 0.343198
0.157467 0.662665 0.153879 0.847277 0.350083
0.158415 0.657099 0.150743 0.850065 0.348501
0.855706 0.640265 0.855481 0.142002 0.63969
0.151399 0.643452 0.149655 0.852263 0.351561
0.850796 0.353733 0.345854 0.151333 0.343998
0.136037 0.151579 0.340423 0.845075 0.846119
0.846387 0.660528 0.84544 0.855876 0.153942
0.144527 0.641554 0.85023 0.153844 0.650728
0.648985 0.852826 0.86345 0.149383 0.148329
0.643701 0.857697 0.851035 0.153713 0.134019
0.856602 0.646463 0.850887 0.146166 0.658506
0.140687 0.150532 0.34793 0.85845 0.841432
0.160614 0.147026 0.355209 0.851152 0.847876
0.649441 0.85573 0.855013 0.141647 0.147739
0.150128 0.648233 0.154118 0.850202 0.351192
0.860104 0.648628 0.84956 0.155101 0.647978
0.839426 0.637271 0.860119 0.161021 0.656861
0.854085 0.347107 0.355932 0.144482 0.360911
0.161457 0.648505 0.856277 0.15674 0.655568
0.64814 0.858109 0.851832 0.14744 0.151144
0.849518 0.651271 0.852902 0.860689 0.142392
0.851496 0.351849 0.342558 0.149035 0.354214
0.146604 0.646231 0.14676 0.849785 0.335472
0.145122 0.151527 0.344995 0.839672 0.861322
0.150624 0.64313 0.153076 0.851293 0.343157
0.150187 0.648305 0.165739 0.857812 0.353534
0.653756 0.844784 0.853745 0.158664 0.158304
0.137899 0.646437 0.158267 0.858648 0.356836
0.142824 0.656244 0.846887 0.147401 0.646119
0.151561 0.657206 0.848158 0.15166 0.661288
0.14703 0.644993 0.852673 0.158772 0.64194
0.154298 0.653304 0.852111 0.144918 0.649538
0.853758 0.641385 0.846169 0.150831 0.659582
0.151797 0.140141 0.354284 0.850453 0.849789
0.147314 0.644705 0.148281 0.838287 0.364255
0.842325 0.658045 0.855734 0.14809 0.649953
0.861647 0.354864 0.340689 0.144532 0.348738
0.152096 0.648812 0.84798 0.149655 0.641641
0.64645 0.857521 0.860038 0.144724 0.153148
0.148679 0.646779 0.846431 0.147147 0.661431
0.143761 0.15226 0.339993 0.847927 0.860889
0.851761 0.656501 0.854398 0.847077 0.148455
0.846443 0.344875 0.346473 0.148234 0.352945
0.847836 0.358391 0.350898 0.138625 0.340276
0.843505 0.650526 0.848388 0.852217 0.151783
0.843631 0.648443 0.853567 0.857776 0.144319
0.653757 0.842525 0.839607 0.148663 0.155803
0.84566 0.657716 0.840365 0.149463 0.661064
0.6387 0.850723 0.84696 0.146327 0.14534
0.843618 0.662036 0.8611 0.853745 0.152078
0.851563 0.351859 0.352871 0.152061 0.36304
0.657387 0.849202 0.843428 0.153423 0.151427
0.840294 0.657754 0.845392 0.152356 0.654147
0.147039 0.652038 0.14716 0.839344 0.346865
0.850984 0.65721 0.855157 0.150717 0.658964
0.644491 0.845352 0.847169 0.151143 0.14656
0.849675 0.653 0.856565 0.862584 0.151031
0.161696 0.15465 0.349767 0.858412 0.843878
0.850062 0.647519 0.851869 0.848837 0.156344
0.158124 0.151799 0.358197 0.858625 0.848162
0.663548 0.855461 0.85141 0.144372 0.154844
0.142351 0.656081 0.149064 0.843561 0.35988
0.162133 0.648323 0.144581 0.844989 0.352555
0.142008 0.646595 0.849222 0.155613 0.648184
0.140936 0.654963 0.142716 0.85105 0.35081
0.660441 0.860492 0.847251 0.150595 0.144443
0.15382 0.637729 0.157375 0.852694 0.354246
0.639642 0.843053 0.856087 0.148314 0.161894
0.154193 0.651153 0.143299 0.850472 0.348178
0.150526 0.669166 0.863669 0.152585 0.650463
0.847025 0.652123 0.852822 0.848829 0.151605
0.134647 0.636444 0.147492 0.847525 0.355095
0.153068 0.150885 0.350616 0.842779 0.861626
0.140136 0.646936 0.151947 0.841594 0.351665
0.855824 0.653549 0.847597 0.855665 0.159745
0.861997 0.341792 0.34596 0.142585 0.352504
0.847137 0.349058 0.347919 0.160843 0.353161
0.843217 0.359938 0.344185 0.148434 0.355479
0.851221 0.644826 0.846796 0.852942 0.137864
0.150517 0.152291 0.348841 0.844498 0.845848
0.852049 0.644676 0.855827 0.858111 0.146509
0.644391 0.861529 0.850085 0.153572 0.147964
0.148947 0.65968 0.846132 0.165168 0.64866
0.849054 0.356023 0.348847 0.147766 0.348126
0.66609 0.849558 0.851653 0.151818 0.146701
0.146621 0.648091 0.150267 0.849018 0.355247
0.851929 0.344017 0.353909 0.139864 0.35593
0.647462 0.845768 0.836333 0.159045 0.153779
0.145937 0.144148 0.340051 0.852031 0.852486
0.14038 0.645634 0.849857 0.144607 0.652386
0.14367 0.658927 0.848434 0.141246 0.659978
0.851126 0.366248 0.347536 0.147361 0.344583
0.849476 0.636193 0.840925 0.850735 0.14853
0.838587 0.643702 0.848797 0.15587 0.658497
0.853967 0.658987 0.845699 0.151694 0.655734
0.84677 0.652112 0.85465 0.15027 0.654475
0.146709 0.150829 0.350982 0.854314 0.843498
0.641236 0.844389 0.851855 0.157625 0.163278
0.150683 0.653295 0.840735 0.157739 0.655018
0.138462 0.656874 0.845693 0.154182 0.660918
0.836603 0.65124 0.855339 0.15491 0.652164
0.855246 0.642896 0.848853 0.153373 0.656886
